Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,SMA_50,SMA_200,EMA_20,EMA_50,MACD,MACD_Signal,MACD_Histogram,RSI,Stoch_K,Stoch_D,BB_Mid,BB_High,BB_Low,BB_Width,ATR,OBV,VWAP,Daily_Return,Volatility_20
2025-02-05 00:00:00+05:30,23801.75,23807.30078125,23680.44921875,23696.30078125,267000,0.0,0.0,23263.725,23787.905078125,,23398.269358954854,23641.182334516747,-242.91297556189238,-299.09437011419857,56.18139455230619,58.09508301341833,89.12191713960321,87.42325531981457,23263.725,23729.16365029523,22798.286349704766,0.04001411212479798,263.02525111607144,-1433500.0,23873.025281083872,-0.001809207062143936,0.008298465572596479
2025-02-06 00:00:00+05:30,23761.94921875,23773.55078125,23556.25,23603.349609375,307000,0.0,0.0,23267.56748046875,23774.4740625,,23417.80081137582,23639.69869823668,-221.89788686086104,-283.65507346353104,61.757186602670004,58.4804645945353,80.01263290872723,88.90879736434101,23267.56748046875,23743.295461830756,22791.839499106747,0.04089193954300033,263.44308035714283,-1740500.0,23869.70390158168,-0.003922602634608197,0.008195224480615965
2025-02-07 00:00:00+05:30,23649.5,23694.5,23443.19921875,23559.94921875,368100,0.0,0.0,23273.98994140625,23767.3900390625,,23431.338754935266,23636.571267668573,-205.23251273330607,-267.97056131748604,62.73804858417998,54.758733400018315,75.75936222951698,81.6313040926158,23273.98994140625,23762.337214956056,22785.642667856442,0.04196506699360552,265.64676339285717,-2108600.0,23864.50263736701,-0.0018387386257991967,0.008150067397370965
2025-02-10 00:00:00+05:30,23543.80078125,23568.599609375,23316.30078125,23381.599609375,234200,0.0,0.0,23288.7724609375,23752.4000390625,,23426.601693453336,23626.57237910804,-199.97068565470545,-254.37058618492992,54.39990053022447,58.4212049329743,58.28096737455617,71.3509875042668,23288.7724609375,23771.013851160762,22806.531070714238,0.04141406688842278,251.564453125,-2342800.0,23859.736577174794,-0.007570033692307909,0.007591264028998548
2025-02-11 00:00:00+05:30,23383.55078125,23390.05078125,22986.650390625,23071.80078125,268000,0.0,0.0,23283.5599609375,23728.3150390625,,23392.811130386355,23604.81663017243,-212.00549978607523,-245.897568905159,33.89206911908377,48.18249412604467,27.92045095656002,53.98692685354439,23283.5599609375,23773.12942425271,22793.990497622286,0.04205280155925952,266.93233816964283,-2610800.0,23851.086185055014,-0.013249684936046169,0.008154114657902271
2025-02-12 00:00:00+05:30,23050.80078125,23144.69921875,22798.349609375,23045.25,279700,0.0,0.0,23275.1625,23700.07703125,,23359.71007034956,23582.872840753906,-223.1627704043458,-241.35060920499637,18.18783880065058,46.481324245642384,25.3184545741657,37.173290968427295,23275.1625,23775.457652598197,22774.8673474018,0.04298961630005367,278.8037109375,-2890500.0,23840.35458549041,-0.0011507892904301098,0.008145424031323888
2025-02-13 00:00:00+05:30,23055.75,23235.5,22992.19921875,23031.400390625,265700,0.0,0.0,23261.14248046875,23671.3560546875,,23328.442481804363,23561.24647016062,-232.803988356256,-239.64128503524833,6.837296678992317,48.60277371568203,23.96118251681995,25.733362682515224,23261.14248046875,23772.703306095125,22749.58165484237,0.04398415306177756,274.94656808035717,-3156200.0,23831.470330271746,-0.0006009745771905495,0.008073802142499958
2025-02-14 00:00:00+05:30,23096.44921875,23133.69921875,22774.849609375,22929.25,254500,0.0,0.0,23247.44501953125,23635.773046875,,23290.424150203948,23536.462294860205,-246.03814465625692,-240.92065695945004,-5.117487696806876,52.4841092812267,14.95474021736046,21.411459102782036,23247.44501953125,23779.786730186155,22715.103308876343,0.04579786812767262,278.77162388392856,-3410700.0,23821.58740388043,-0.004435266153706374,0.008068006360939349
2025-02-17 00:00:00+05:30,22809.900390625,22974.19921875,22725.44921875,22959.5,207400,0.0,0.0,23228.18251953125,23601.40703125,,23258.90756447024,23513.836322512747,-254.92875804250798,-243.72227717606165,-11.206480866446327,50.05868700062559,21.634278616665583,20.183400450281997,23228.18251953125,23773.42312450121,22682.94191456129,0.04694647155553377,274.482421875,-3203300.0,23813.158439317267,0.0013192755977626813,0.007929830711180036
2025-02-18 00:00:00+05:30,22963.650390625,22992.5,22801.5,22945.30078125,210600,0.0,0.0,23224.2150390625,23567.933046875,,23229.040251782597,23491.54081109068,-262.5005593080823,-247.47793360246578,-15.02262570561652,43.68808392567863,20.321786289419904,18.970268374481982,23224.2150390625,23776.796862399868,22671.63321572513,0.04758669538737398,271.97530691964283,-3413900.0,23804.995788867625,-0.0006184463402948426,0.0073253522881178024
2025-02-19 00:00:00+05:30,22847.25,23049.94921875,22814.849609375,22932.900390625,207000,0.0,0.0,23213.092578125,23534.3900390625,,23200.836455481873,23469.633343621437,-268.79688813956454,-251.74172450988556,-17.055163629678987,40.41361854127611,19.175567061678112,20.3772106559212,23213.092578125,23780.272914022284,22645.912242227718,0.04886727901406543,275.70731026785717,-3620900.0,23797.287664192467,-0.0005404326900405598,0.00719598712051581
2025-02-20 00:00:00+05:30,22821.099609375,22923.849609375,22812.75,22913.150390625,240800,0.0,0.0,23198.4826171875,23499.81703125,,23173.43778263836,23447.81048271962,-274.3727000812578,-256.26791962416,-18.104780457097775,28.923957843489802,17.34999313965496,18.94911549691766,23198.4826171875,23781.33957840543,22615.62565596957,0.050249576305141486,263.0537109375,-3861700.0,23787.98884462409,-0.0008612081186238907,0.0071698140223519875
2025-02-21 00:00:00+05:30,22857.19921875,22921.0,22720.30078125,22795.900390625,242800,0.0,0.0,23183.66767578125,23464.7610546875,,23137.481840541852,23422.245381068853,-284.76354052700117,-261.9670438047283,-22.796496722272877,29.553892050553344,6.954885867065317,14.493482022799462,23183.66767578125,23792.3880359976,22574.9473155649,0.05251286109938919,256.9321986607143,-4104500.0,23778.08302646911,-0.005117148798882476,0.007177564549472852
2025-02-24 00:00:00+05:30,22609.349609375,22668.05078125,22518.80078125,22553.349609375,214300,0.0,0.0,23169.87763671875,23420.46203125,,23081.85019947834,23388.171037080858,-306.3208376025177,-270.8378025642862,-35.48303503823149,2.4269889697989555,2.68132154637175,8.995400184364009,23169.87763671875,23823.27077561443,22516.48449782307,0.056400223526446934,248.0322265625,-4318800.0,23767.44196249897,-0.010640105330068539,0.007119977389749741
2025-02-25 00:00:00+05:30,22516.44921875,22625.30078125,22513.900390625,22547.55078125,250300,0.0,0.0,23149.39267578125,23378.048046875,,23030.964540599452,23355.205536852194,-324.24099625274175,-281.51844130197736,-42.72255495076439,2.5015505478602478,2.6714071519720406,4.102538188469702,23149.39267578125,23854.497349151334,22444.28800241117,0.06091776862101081,246.92857142857142,-4569100.0,23755.067258975672,-0.00025711604818956513,0.006970604741084761
2025-02-27 00:00:00+05:30,22568.94921875,22613.30078125,22508.400390625,22545.05078125,289200,0.0,0.0,23118.490234375,23342.2290625,,22984.687039709028,23323.434762122695,-338.74772241366736,-292.9642975243154,-45.78342488935198,2.703792606817103,3.089992639346071,2.8142404458966204,23118.490234375,23873.4753342209,22363.5051345291,0.06531439485813043,238.89997209821428,-4858300.0,23741.003918993003,-0.00011087678764998277,0.006580545263115117
2025-02-28 00:00:00+05:30,22433.400390625,22450.349609375,22104.849609375,22124.69921875,551300,0.0,0.0,23062.2501953125,23300.7460546875,,22902.78343771293,23276.425525127688,-373.64208741475886,-309.09985550240407,-64.5422319123548,2.022396790907564,1.3560792058070026,2.3724929990417047,23062.2501953125,23934.598515878388,22189.90187474661,0.07565162229860789,252.39285714285714,-5409600.0,23707.897168508833,-0.018644959666695105,0.007511054845621289
2025-03-03 00:00:00+05:30,22194.55078125,22261.55078125,22004.69921875,22119.30078125,282400,0.0,0.0,22992.79521484375,23264.0980859375,,22828.16604185932,23231.04808419131,-402.8820423319885,-327.85629286832096,-75.02574946366752,2.2868178710800606,8.272381220922036,4.23948435535837,22992.79521484375,23934.052356099917,22051.538073587584,0.08187409425092493,252.71805245535714,-5692000.0,23690.40630654105,-0.00024400049223838316,0.006827699441696157
2025-03-04 00:00:00+05:30,21974.44921875,22105.05078125,21964.599609375,22082.650390625,253300,0.0,0.0,22928.8751953125,23234.00109375,,22757.164551265574,23186.01288052204,-428.84832925646697,-348.05470014595016,-80.7936291105168,2.8819119461279,9.288751669353513,6.305737365360851,22928.8751953125,23936.15081632538,21921.59957429962,0.08786088392323782,234.95382254464286,-5945300.0,23674.279415819605,-0.0016569416451024388,0.006789947544430334
2025-03-05 00:00:00+05:30,22073.05078125,22394.900390625,22067.80078125,22337.30078125,305900,0.0,0.0,22858.777734375,23205.678125,,22717.177525549807,23152.73005309961,-435.5525275498039,-365.5542656267209,-69.99826192308302,22.297037027978874,29.325757913388788,15.628963601221445,22858.777734375,23822.798887447796,21894.7565813022,0.08434581798510633,233.57882254464286,-5639400.0,23657.75594077769,0.011531695069225467,0.00615499460808039
2025-03-06 00:00:00+05:30,22476.349609375,22556.44921875,22245.849609375,22544.69921875,372100,0.0,0.0,22801.19765625,23182.0191015625,,22700.751020140302,23128.885706654528,-428.1346865142259,-378.0703498042219,-50.064336710004,33.46015226236385,49.619348490341295,29.4112860243612,22801.19765625,23689.15698129744,21913.238331202556,0.07788707755042382,238.38588169642858,-5267300.0,23640.73905822496,0.009284847776867,0.00674187251103513
2025-03-07 00:00:00+05:30,22508.650390625,22633.80078125,22464.75,22552.5,289800,0.0,0.0,22748.65517578125,23158.0651171875,,22686.631875365034,23106.282345609252,-419.650470244218,-386.3863738922212,-33.26409635199684,36.31939381388316,54.16691410277866,44.37067350216958,22748.65517578125,23557.60893767694,21939.701413885556,0.07112101842019426,224.82882254464286,-4977500.0,23628.91339709556,0.00034601398645017767,0.006760879062844248
2025-03-10 00:00:00+05:30,22521.849609375,22676.75,22429.05078125,22460.30078125,293900,0.0,0.0,22693.67275390625,23131.003125,,22665.076533068364,23080.949735242222,-415.87320217385786,-392.2837395485485,-23.589462625309352,32.65342411458418,45.67202748250402,49.81943002520799,22693.67275390625,23415.208877755,21972.136630057495,0.0635891890813095,224.75376674107142,-5271400.0,23616.871498236895,-0.004088203913091726,0.006772330446531685
2025-03-11 00:00:00+05:30,22345.94921875,22522.099609375,22314.69921875,22497.900390625,347900,0.0,0.0,22649.48779296875,23108.063125,,22649.154995692807,23058.085055061158,-408.93005936835107,-395.61300351250907,-13.317055855842,34.70215587881346,49.13631300398237,49.658418196421685,22649.48779296875,23298.20402155976,22000.77156437774,0.05728308158848473,225.92522321428572,-4923500.0,23601.97070282283,0.0016740474556060647,0.006713606127342404
2025-03-12 00:00:00+05:30,22536.349609375,22577.400390625,22329.55078125,22470.5,369700,0.0,0.0,22619.42275390625,23084.577109375,,22632.140234198254,23035.04250388229,-402.9022696840366,-397.07085674681457,-5.831412937222012,34.34980175230078,52.73915982538442,49.18250010395693,22619.42275390625,23240.892282034467,21997.95322577803,0.0549500785134664,226.8359375,-5293200.0,23586.73590084178,-0.0012179087892316698,0.006159553458062495
2025-03-13 00:00:00+05:30,22541.5,22558.05078125,22377.349609375,22397.19921875,287500,0.0,0.0,22587.02021484375,23057.6630859375,,22609.76489939366,23010.02904172024,-400.26414232658135,-397.70951386276795,-2.554628463813401,33.14820839632813,45.2320611341762,49.035844654514335,22587.02021484375,23182.020744462123,21992.019685225376,0.052685172630903374,231.16099330357142,-5580700.0,23575.012919520268,-0.003262089461738671,0.006174908957813694
2025-03-17 00:00:00+05:30,22353.150390625,22577.0,22353.150390625,22508.75,251100,0.0,0.0,22560.8876953125,23024.065078125,,22600.144432784742,22990.371040084156,-390.22660729941344,-396.2129325500971,5.986325250683649,40.58616145692599,76.40947723800878,58.1268993991898,22560.8876953125,23118.441763124,22003.333627501,0.04942660726309479,232.81459263392858,-5329600.0,23565.28394510828,0.004980568336268254,0.006337250238334571
2025-03-18 00:00:00+05:30,22662.25,22857.80078125,22599.19921875,22834.30078125,272600,0.0,0.0,22556.140234375,23000.65609375,,22622.44503740048,22984.250637776935,-361.8056003764541,-389.3314661153685,27.525865738914433,58.73522692631408,97.36901375188872,73.00351737469123,22556.140234375,23101.981780376766,22010.298688373237,0.04839848842311372,237.95396205357142,-5057000.0,23557.629269167668,0.01446329899483545,0.007172108190024432
2025-03-19 00:00:00+05:30,22874.94921875,22940.69921875,22807.94921875,22907.599609375,324000,0.0,0.0,22553.54521484375,22986.4870703125,,22649.60261568377,22981.244715094504,-331.6420994107357,-377.793592774442,46.15149336370632,60.74355456661534,96.60899266252203,90.12916121747317,22553.54521484375,23091.75259565245,22015.33783403505,0.047727075781813344,239.47893415178572,-4733000.0,23550.084631400056,0.0032100316461272094,0.0072053364993456236
2025-03-20 00:00:00+05:30,23036.599609375,23216.69921875,22973.94921875,23190.650390625,313700,0.0,0.0,22565.8126953125,22976.1420703125,,22701.13097520198,22989.45670237021,-288.3257271682305,-359.9000196531997,71.57429248496919,66.50136035743704,97.91958819170924,97.29919820203999,22565.8126953125,23150.771512981522,21980.853877643476,0.05184469317079231,254.06459263392858,-4419300.0,23545.53755872013,0.012356195589090069,0.007720757270574631
2025-03-21 00:00:00+05:30,23168.25,23402.69921875,23132.80078125,23350.400390625,541000,0.0,0.0,22586.6876953125,22969.37109375,,22762.96615762322,23003.611356811576,-240.64519918835504,-336.0490555602308,95.40385637187575,86.14359088956132,96.36333757522337,96.9639728098182,22586.6876953125,23251.193693121153,21922.181697503845,0.05884049992390528,241.90011160714286,-3878300.0,23540.98281235543,0.0068885519512889015,0.007842756131551776
2025-03-24 00:00:00+05:30,23515.400390625,23708.75,23433.5,23658.349609375,311900,0.0,0.0,22623.94765625,22972.0080859375,,22848.240772075773,23029.287366716027,-181.04659464025463,-305.04856337623556,124.00196873598094,88.51183663016481,97.11031853125122,97.13108143272795,22623.94765625,23433.30924003103,21814.586072468966,0.07154910328458448,249.14997209821428,-3566400.0,23541.597767214338,0.013188177230298859,0.008290146758619537
2025-03-25 00:00:00+05:30,23751.5,23869.599609375,23601.400390625,23668.650390625,338200,0.0,0.0,22667.58515625,22976.75109375,,22926.375021461412,23054.360426477164,-127.9854050157519,-269.63593170413884,141.65052668838695,90.21704461934978,88.8472999530634,94.10698535317933,22667.58515625,23600.64077657035,21734.529535929647,0.08232510114233199,257.25697544642856,-3228200.0,23543.50875131946,0.00043539728764163677,0.0081438351512194
2025-03-26 00:00:00+05:30,23700.94921875,23736.5,23451.69921875,23486.849609375,278600,0.0,0.0,22714.26015625,22984.7691015625,,22979.75355364366,23071.320786590804,-91.56723294714538,-234.02219195274017,142.4549590055948,80.26799333102258,76.42802155504233,87.461880013119,22714.26015625,23714.24848532805,21714.271827171946,0.0880493859099257,254.23563058035714,-3506800.0,23543.643645322118,-0.007681079328545448,0.00792781246354017
2025-03-27 00:00:00+05:30,23433.94921875,23646.44921875,23412.19921875,23591.94921875,510300,0.0,0.0,22766.480078125,22993.0870703125,,23038.057902701406,23091.737587851952,-53.67968515054599,-197.95369059230134,144.27400544175535,79.14448094655208,82.14352557250326,82.47294902686967,22766.480078125,23836.442871063453,21696.51728518655,0.0939945735367776,248.78208705357142,-2996500.0,23543.750999240263,0.004474827877002596,0.00792563747956335
2025-03-28 00:00:00+05:30,23600.400390625,23649.19921875,23450.19921875,23519.349609375,295400,0.0,0.0,22815.19501953125,22999.210078125,,23083.895208098893,23108.50668673521,-24.61147863631777,-163.28524820110465,138.67376956478688,75.97031885615117,77.47444131394067,78.6819961471621,22815.19501953125,23930.468456292587,21699.92158276991,0.09776584734924185,250.92131696428572,-3291900.0,23543.7118561325,-0.0030773044101545244,0.008000462065294242
2025-04-01 00:00:00+05:30,23341.099609375,23565.150390625,23136.400390625,23165.69921875,314300,0.0,0.0,22867.24501953125,22996.288046875,,23091.68606625614,23110.74953112795,-19.06346487180781,-134.4408915352453,115.37742666343749,66.61401052141545,54.73019398097496,71.44938695580629,22867.24501953125,23943.309992800867,21791.18004626163,0.09411408959413654,263.853515625,-3606200.0,23541.19291618954,-0.015036571865236992,0.007533962984257332
2025-04-02 00:00:00+05:30,23192.599609375,23350.0,23158.44921875,23332.349609375,341000,0.0,0.0,22927.8974609375,22998.8710546875,,23114.606403696034,23119.43973027489,-4.833326578856941,-108.51937854396763,103.68605196511069,68.52723330442325,65.11474245565975,65.77312591685846,22927.8974609375,23962.399883896087,21893.395037978913,0.09023962399701757,262.72140066964283,-3265200.0,23538.422131743428,0.0071938424586863725,0.007583706294406262
2025-04-03 00:00:00+05:30,23150.30078125,23306.5,23145.80078125,23250.099609375,283200,0.0,0.0,22986.269921875,22996.978046875,,23127.510518522606,23124.563647102346,2.946871420259413,-86.22612855112223,89.17299997138164,66.89783867856875,59.147989109015455,59.664308515216725,22986.269921875,23949.231606681664,22023.308237068333,0.08378581545240256,258.3427734375,-3548400.0,23535.762045717798,-0.0035251486188494496,0.007651404510805474
2025-04-04 00:00:00+05:30,23190.400390625,23214.69921875,22857.44921875,22904.44921875,466800,0.0,0.0,23014.62734375,22994.5740234375,,23106.266585210928,23115.93170873559,-9.665123524660885,-70.91392754582996,61.24880402116908,59.833657194178684,36.35458552179098,53.53910569548873,23014.62734375,23929.314871056216,22099.93981644378,0.0794874940744688,273.4820033482143,-4015200.0,23528.040860659323,-0.014866619775066536,0.008281772449566762
2025-04-07 00:00:00+05:30,21758.400390625,22254.0,21743.650390625,22161.599609375,647100,0.0,0.0,22995.47236328125,22974.6990234375,,23016.298301797982,23078.50692052537,-62.208618727388966,-69.17286578214177,6.9642470547528035,44.593432946960945,19.659416841374167,38.38733049072687,22995.47236328125,23965.940362407353,22025.004364155146,0.08440513713262349,340.40694754464283,-4662300.0,23499.557871879115,-0.03243254628305536,0.010976520815919745
2025-04-08 00:00:00+05:30,22446.75,22697.19921875,22270.849609375,22535.849609375,468300,0.0,0.0,22994.63984375,22961.3090234375,,22970.541283471983,23057.22624165673,-86.68495818474548,-72.67528426266252,-14.009673922082968,45.42133476360128,37.26331803991967,31.092440134361606,22994.63984375,23966.735068867718,22022.54461863228,0.08454972391158687,353.7318638392857,-4194000.0,23485.7992660533,0.016887318902814252,0.011668681653596864
2025-04-09 00:00:00+05:30,22460.30078125,22468.69921875,22353.25,22399.150390625,383800,0.0,0.0,22991.58232421875,22947.448046875,,22916.123103200844,23031.419345537837,-115.2962423369936,-81.19947587752874,-34.09676645946486,42.34851094497474,30.833285866791122,29.252006916028318,22991.58232421875,23971.110227517092,22012.05442092041,0.08520752416996823,357.2925502232143,-4577800.0,23473.749977754454,-0.006065856008070525,0.011713693822755862
2025-04-11 00:00:00+05:30,22695.400390625,22923.900390625,22695.400390625,22828.55078125,402200,0.0,0.0,23008.11484375,22947.4360546875,,22907.782882062667,23023.463715565766,-115.68083350309826,-88.09574740264264,-27.585086100455612,44.780772455248275,51.03134077976198,39.70931489549093,23008.11484375,23963.42099878426,22052.808688715744,0.08304080204065564,372.69614955357144,-4175600.0,23466.13951906854,0.019170387409190415,0.012479180681693222
2025-04-15 00:00:00+05:30,23368.349609375,23368.349609375,23207.0,23328.55078125,388300,0.0,0.0,23051.0173828125,22954.8620703125,,22947.856015318604,23035.42791422005,-87.57189890144582,-87.99097770240328,0.41907880095746464,49.71319576369607,74.55024685664307,52.13829116773206,23051.0173828125,23981.408777467812,22120.62598815719,0.0807245406312554,391.97474888392856,-3787300.0,23464.31864637903,0.02190239778210845,0.01332427123364935
2025-04-16 00:00:00+05:30,23344.099609375,23452.19921875,23273.05078125,23437.19921875,348400,0.0,0.0,23103.0173828125,22960.3440625,,22994.460129931118,23051.1836516526,-56.72352172148021,-81.73748650621867,25.013964784738462,46.93684758984614,79.66083165056786,68.4141397623243,23103.0173828125,23995.00651635277,22211.028249272233,0.07721840993842335,379.17466517857144,-3438900.0,23463.564581940296,0.004657316201027051,0.013278503260571709
2025-04-17 00:00:00+05:30,23401.849609375,23872.349609375,23298.55078125,23851.650390625,505300,0.0,0.0,23170.16240234375,22972.3870703125,,23076.09729761625,23082.57450416132,-6.477206545070658,-66.68543051398908,60.20822396891842,52.279521674140504,99.02761185950193,84.41289678890428,23170.16240234375,24075.868350132627,22264.456454554875,0.07817864476403155,401.00320870535717,-2933600.0,23466.520393999184,0.017683476937954135,0.01370751863914586
2025-04-21 00:00:00+05:30,23949.150390625,24189.55078125,23903.650390625,24125.55078125,406100,0.0,0.0,23234.72490234375,22984.730078125,,23176.04524843851,23123.475534635385,52.569713803124614,-42.83440165056634,95.40411545369096,57.777468067466316,97.38337668020708,92.02394006342563,23234.72490234375,24220.202408961588,22249.247395725914,0.08482799006743819,404.79603794642856,-2527500.0,23473.283544050355,0.011483498464016417,0.013591971350893241
2025-04-22 00:00:00+05:30,24185.400390625,24242.599609375,24072.0,24167.25,440900,0.0,0.0,23297.707421875,23000.8540625,,23270.445700968172,23164.40786661047,106.0378343577031,-13.059954448912457,119.09778880661557,57.115305271559166,96.98474827701018,97.7985789389064,23297.707421875,24353.647436754727,22241.76740699527,0.09064754705334406,400.2495814732143,-2086600.0,23481.506711923248,0.0017284255654137493,0.01359389916219688
2025-04-23 00:00:00+05:30,24357.599609375,24359.30078125,24119.94921875,24328.94921875,0,0.0,0.0,23354.62236328125,23012.648046875,,23371.255559804536,23210.076154929666,161.17940487487067,21.78791741584417,139.3914874590265,59.79718087754038,98.83961699893892,97.73591398538541,23354.62236328125,24504.771687311222,22204.47303925128,0.0984943627980272,403.1318359375,-2086600.0,23481.506711923248,0.006690840652122221,0.013441766843385584
